id,label,number,X,Y,local_density
c2956,IoT security enhancement,3156,36313.94073732439,11266.51320533112,154
c1959,Microwave algorithms,1814,32194.407760138183,44780.652024462484,153
c2586,Genetic Power Optimization,385,9648.32641800251,21655.43697928506,153
c413,Censored data estimation,1529,38971.865531818745,28231.483979901594,153
c497,Efficient wormhole routing,3453,30155.33283371459,12353.686220344618,152
c674,Variational Inclusions,3616,25543.656549330524,24302.85944932982,152
c468,Antenna optimization,147,21052.34101269463,30928.97569896522,152
c3955,Fracture detection,2047,43688.9400396646,45020.63711444663,152
c1005,Energy-efficient algorithms,3352,27457.91096286728,9524.67218245962,150
c2372,Drone delivery optimization,3665,17328.197660965834,16146.53087661015,150
c2137,Quadruped robot stability,239,20022.906632118276,22988.14904597928,150
c242,Efficient algorithms,1204,27877.452957168403,40273.08559601909,150
c2803,Type inference algorithms,3087,34716.616126486355,15809.630485048508,150
c4076,Sarcopenia Research,2461,48493.523177408955,35451.539541048776,150
c1655,Carbon stock estimation,920,21901.13846903113,46298.42016423438,149
c2935,Inventory optimization,3763,19530.725770146822,13700.77899320058,149
c3689,Algorithmic optimization,637,11825.93579775775,34339.72384650209,149
c2308,Data Aggregation Optimization,3355,27513.858636286666,9750.63298622115,149
c2695,Enhancing learning outcomes,2900,44644.05264480497,20027.00633201911,149
c375,Efficient Power Conversion,412,6649.9941981867305,23219.607483393684,149
c3973,Machine Translation Enhancement,2906,44520.135467436645,20730.125538629436,149
c2395,Enhancing voice detection,1429,43602.53505241168,24026.539863274946,149
c3978,Deep Modification Prediction,1622,42552.98314027973,39927.187711512655,148
c2203,Water optimization,643,12099.724584448675,35631.701634036355,148
c77,Face recognition algorithms,1533,38067.49846192866,29255.93660806728,148
c2852,Hyperspectral image denoising,1041,27609.93063064981,44072.771181798256,147
c868,Underwater acoustic algorithms,258,17584.23366364334,21958.22439882207,147
c224,Arabic text classification,2883,48717.29279384237,19125.15293439423,147
c3957,Black hole defense,3264,29168.931531686256,8753.280919703477,146
c649,Image registration advancements,20,29072.45437986706,33317.84628828856,146
c740,Optimizing Railway Suspension,301,13763.704184371412,24878.956338097945,146
c916,Brachytherapy Algorithms,1844,36471.28345065802,50365.822826031465,146
c2036,Enhancing Five-Axis Machining,572,16845.346352537133,29263.23620179847,145
c568,Immune-inspired optimization,3884,22387.434818609978,19318.156888037713,145
c4071,Genetic modification prediction,1621,42583.271706920015,39930.63917150879,145
c3148,Fruit quality prediction,1028,26147.44255750153,47030.571184315704,145
c3694,HCV Algorithm Optimization,2308,51288.54437998623,38149.209875912056,145
c204,Ant-inspired routing,3273,28032.449322613345,8676.535798311743,145
c1165,QRS Complex Detection,2522,47414.392944311796,31516.11979809015,145
c344,Aspect-based sentiment analysis,2858,46300.67461859328,17896.084151983403,145
c3575,Fruit analysis algorithms,996,25732.640786615186,47100.80062240374,144
c636,Astro-algorithms,267,15828.270306517581,23034.304462170992,144
c1525,Efficient ECC Processors,3212,37431.27769089141,10291.686709514404,143
c835,ISAR Imaging Algorithms,1164,22201.562150574508,38885.89567974312,143
c4133,Range Image Segmentation,19,29070.955801359043,33298.16539202275,143
c1949,COVID-19 forecasting,2618,44331.09527887023,32996.086330762744,143
c1450,Evolutionary scheduling,3772,18814.754186146936,14236.81146242786,142
c1738,LDPC code design,3367,25645.78094320054,10760.244480536381,142
c2174,Prosthetic infection analysis,2256,49275.55624514185,42376.10183383951,142
c1335,Survival analysis algorithms,2572,48866.12420672383,27377.270580855875,142
c2089,Target tracking algorithms,3987,23411.14519653649,26868.494730822524,141
c556,QoS Routing Optimization,3258,29200.560978524747,8100.495648588643,141
c1757,Network slicing algorithms,3244,29759.212983970057,5187.795599331763,141
c2170,Concrete strength prediction,647,12834.51225562517,35921.546399102575,141
c3918,Enhancing fingerprint recognition,1510,39766.77024746883,29414.07934647327,141
c186,MRI-based tumor analysis,1950,43016.98838795734,46558.31497206823,141
c4090,Earthquake prediction,846,14452.697939716683,42495.213700042186,141
c3662,Enhancing recommendation systems,2814,42976.24279585463,16763.135396457463,140
c1831,Animal behavior classification,1796,32894.53274428706,40307.751680798254,140
c640,Autism diagnosis algorithms,2555,49401.27852803185,30184.29708756585,140
c2,Community detection,2823,40083.18212723814,16696.303488502002,139
c2631,Soliton dynamics,1114,23462.690469158068,37364.51668359337,139
c1013,Star Formation Analysis,984,22386.45384819667,50838.424956053335,139
c1112,Optimizing container ports,3695,17588.596076747213,15471.043436859636,139
c111,Filter design algorithms,3998,24932.478724581604,26040.49453951606,139
c3995,Flexible Manufacturing Optimization,3787,19366.078831659506,14323.538973999543,138
c3252,Optimizing Electric Generators,448,7075.600461898004,25641.909686137813,138
c3260,Magnetic material simulations,1253,26714.048687888586,39659.04844162074,138
c43,Groundwater prediction,855,16897.24021560106,43006.895547169086,137
c4135,Image Reconstruction Enhancements,1109,22604.662246536624,40693.193607686815,137
c1927,SINS Algorithm Optimization,168,19070.92639709983,26464.2666057568,137
c939,HIV algorithm advancements,2303,51336.65638601324,38001.021648805574,137
c2456,Power quality optimization,400,7229.959013205669,22888.418827798057,137
c949,Automated cell classification,2032,42395.61767234023,43903.717805190194,136
c2993,DNA Methylation Analysis,2165,44517.57893987897,39721.09266701735,135
c1541,Forest Dynamics Monitoring,921,21583.169494562277,46178.2446747955,135
c2115,Graph optimization,3522,29323.39094965112,16923.41218097786,135
c3294,Air pollution prediction,788,18495.510158674562,42200.95401640702,135
c1018,Superpixel algorithms,1277,33486.18730477526,35149.30588305133,135
c2654,Suicide risk prediction,2551,49086.975182832975,30183.651393609194,135
c1186,Teleoperation optimization,217,17440.691727749916,23848.814262307395,135
c1962,Tone mapping algorithms,1269,32694.46603238499,35416.81248829945,134
c2133,mmWave optimization,3325,24083.573052611344,8695.701816399083,134
c2748,Retinal vessel segmentation,1921,41178.58718277499,52130.48882247394,134
c1634,Patent analysis algorithms,2776,41533.554337742215,19109.794043593924,134
c1666,Optimization strategies,3610,26071.20888644474,23775.441564104138,134
c3164,Process Mining Advancements,3092,36179.97634256752,15795.56475017524,133
c3600,Optimizing inventory control,3788,19367.676789410365,14299.254748736326,133
c159,Pansharpening algorithms,1043,28248.665945262455,43410.29616781352,133
c1293,Distributed estimation algorithms,3839,24093.428703015845,15480.620761855575,133
c2232,Optimizing Cognitive Networks,3301,25418.603287802784,7173.260838327908,133
c2953,Liver cancer prediction,1961,43795.37606516099,46532.89794985793,133
c1318,Optimizing distillation,639,11797.194244255585,34422.982115629384,133
c340,Enhancing subspace clustering,1524,37492.40655500158,27113.24868575746,132
c3933,Enhanced inverter performance,413,6670.40430989971,23238.09387475937,132
c1267,Age estimation,1504,39376.55018440272,30319.32115231585,132
c2538,Optimizing Robotic Systems,215,17783.998002924684,24174.999719223844,132
c3266,Optimal filter design,3931,23354.310658993436,24271.64972812366,132
c3300,Hyperspectral algorithms,1026,27687.165453121495,47105.44629343662,131
c2594,Optimizing TMDs,527,13679.588526439391,30719.291375421315,131
c2436,Program Slicing Advancements,3214,36663.46878125456,10122.543401676085,131
c3430,FPGA Hash Optimization,3213,37496.8205325937,10126.982889191066,131
c1623,Multisubstance analysis,1828,29639.542664456007,44630.627294868566,131
c2732,Materials prediction,1188,25400.053239850793,41141.19715733368,130
c3471,Optimizing inventory routing,3789,19368.90466101452,14296.64378648716,130
c2678,Blood donor screening,2307,51317.64706447302,38169.63220084754,130
c2759,Dynamic Bandwidth Allocation,3246,29124.5677144462,6317.319784835468,130
c1312,Accident severity prediction,3899,22193.6452793346,21312.91812292091,130
c985,Tuberculosis diagnosis algorithms,2315,50429.398180999415,38710.18081942563,130
c3817,PUF Security,3209,37119.329576218064,10710.857322623844,130
c1852,Visual Cryptography Algorithms,2843,45534.622179199185,9028.546438051832,130
c93,Consensus algorithms,3416,32490.86135267336,12625.114184183622,129
c585,Seismic data enhancement,828,14961.107353502224,41781.1251523301,129
c961,Building extraction,1083,24139.771960933347,41076.174403202815,129
c3327,Dust storm analysis,965,18231.436151655438,47813.430822117225,129
c1869,Algorithmic optimization,422,7015.441527646919,23580.037133373466,129
c731,Multi-focus image fusion,1778,31128.42478654815,38362.83857093316,129
c4033,Underwater vehicle control,274,15430.083123817853,23887.0612318323,129
c3515,Modular Algorithms,3578,28927.169478897078,23762.40309526972,129
c619,Stochastic Volatility Algorithms,2997,37124.42454811388,20231.52777145197,128
c314,Driver fatigue detection,2578,47354.56022541097,27822.691161598577,128
c2313,COPD Management,2410,49417.0906973165,36233.27220983163,127
c2326,Image captioning,2571,50284.61316698008,22991.059061319284,127
c1932,Brain connectivity analysis,2536,48810.67483611476,30425.34626504332,127
c2855,Optimal inventory algorithms,3766,19505.0082190498,13891.879160202523,127
c1671,Movie recommendation algorithms,2816,42847.823908551625,16759.550025785375,127
c3297,Lens power optimization,1930,40470.15462032323,51835.08342269529,127
c3545,BCI Enhancement,2575,48236.83625335576,27856.373891283405,126
c491,UAV Optimization,3754,18398.52992203307,11911.52818077022,126
c670,Optimizing EDM,551,15573.830266247933,31995.591410542886,126
c212,Optimizing UAV Path Planning,254,16938.805800231356,19982.090076758977,126
c537,Algorithmic Control Strategies,410,6703.985005599523,23242.720212924498,126
c1373,Algorithmic breast reconstruction,2257,49406.163803439646,42543.909496265274,126
c1894,Portfolio optimization,3012,37055.68284054497,18855.140723157914,126
c758,SAR image classification,1089,23234.455834254193,42125.39898584981,125
c266,Curve and Surface Algorithms,4043,27526.401598502784,31301.65611040662,125
c139,Heart sound algorithms,2607,47025.18919107299,31039.549076270006,125
c1957,Alzheimer's research,1699,38203.08029103042,40953.23725993015,125
c1910,Submodular Optimization,3530,28557.40539546357,17469.665776244015,125
c1829,Algorithmic advancements,2438,51333.36385409434,34474.1612403284,125
c3037,Hilbert problem-solving,3619,25428.46809810406,24008.494084993337,124
c2006,Wind farm optimization,320,10198.21377347218,27643.44691334418,124
c3473,Image encryption advancements,2841,44046.51380911002,9198.976998175473,124
c2643,Bike sharing optimization,3677,18586.47060724679,16655.50079536563,124
c4072,Dehazing breakthrough,1789,31096.027544600853,42459.672788960925,124
c1497,Cervical cancer diagnosis,1983,43624.05820644041,45791.04623890073,124
c721,Suspension optimization,299,13859.54929633386,24644.132185456463,123
c850,Continued fraction algorithms,3583,28322.486068678296,24873.908057545337,123
c910,IBD Treatment Algorithms,2282,49571.95113581055,39646.579358075,123
c1224,Networked Control Systems,247,19413.19745771839,21284.39173214558,123
c2921,Prenatal screening algorithms,2293,50047.43330801933,39509.10712252885,123
c1015,Stock market forecasting,3581,29925.440908955028,23916.97972492355,122
c1183,Seismic imaging advancements,831,14718.286887691818,41959.43107823111,122
c1462,Packet classification optimization,3135,35310.769340918356,9140.02171493247,122
c2587,Automated cardiac MRI analysis,1994,42478.850240525164,46018.84377540596,122
c461,Parameter identification,3940,21685.47539027209,26144.29928576998,122
c1152,AI in education,2879,46707.64573983771,20019.450302987316,122
c2641,Garbage collection optimization,3425,33448.86564439062,13545.74483960722,121
c4003,Optimizing power systems,352,8399.811931409342,22671.995820795106,121
c1038,Digital Dentistry Advances,1879,40134.09357155286,44815.056684808,121
c196,Approximation updates,2996,37243.97959937933,21410.00916665508,121
c1098,Ocean productivity algorithms,954,18651.68448191973,48410.32075313429,121
c1474,Sparse signal recovery,4059,30185.204948026283,29165.795808856572,121
c1699,Ship collision avoidance,292,16308.661601420541,21637.209554063164,120
c3203,Induction motor optimization,430,6908.31852517229,25050.10864422119,120
c25,Optimal BESS Integration,394,8656.5010568379,21408.55571626312,120
c1544,Switch performance optimization,3236,29174.083484618255,7822.524021888414,120
c2161,Efficient channel routing,3493,29028.225294116244,15003.017960699855,120
c1594,Fruit detection revolution,999,25413.286521739523,47178.241263900614,120
c3064,PV Optimization,418,6866.219216852314,23798.032887775706,120
c198,Motion Deblurring Advancements,1291,31984.128801375653,35058.22656430723,120
c3044,Efficient SAR simulation,1159,22097.69000406472,39169.986433795144,120
c2899,Bladder cancer algorithms,2099,46596.339052493364,42236.877949982954,119
c3101,Hate speech detection,2863,46066.13701830649,17720.87744352707,119
c1837,Bug prediction,3105,38168.69678236444,13469.805036159663,119
c1627,Peptide prediction,1651,39083.473034684066,40964.768128506796,119
c1503,Algorithmic Guidance,2321,50110.54467227745,38541.10735596783,119
c924,Gravitational wave detection,978,22552.965086037282,49885.59513197144,118
c1417,Halftone enhancement,1298,32659.89498472773,34487.020341570926,118
c1571,Bee-inspired scheduling,3697,18726.78746292987,14933.524752702708,118
c4087,Railway wear prediction,531,13997.638147806641,29723.444196530352,118
c2856,Ensemble clustering,2677,36540.191058658165,24576.96767368338,117
c3079,Synchronization algorithms,246,19423.432835107298,21280.454123739517,117
c3170,Deep Action Recognition,1514,39350.17034382567,29142.23924360677,117
c1084,Accelerated material discovery,1187,25175.269597858452,41159.88712604155,117
c1646,Concept drift detection,2680,36889.60429593548,22636.25154789261,117
c447,OFDM algorithm optimization,3332,24077.664845479067,10096.26891321822,116
c283,lncRNA-disease prediction,2150,47448.92222053723,40848.803907933005,116
